"subject_id","subject_type","activity_type","test_type","meanOfMeasurements"
"4","test","walking","tBodyGyro-std()-Z",-0.662608226
"4","test","walking","tBodyGyroJerk-mean()-X",-0.115321556475
"4","test","walking","tBodyGyroJerk-mean()-Y",-0.0393474489133333
"4","test","walking","tBodyGyroJerk-mean()-Z",-0.0551166852766667
"4","test","walking","tBodyGyroJerk-std()-X",-0.492341066833333
"4","test","walking","tBodyGyroJerk-std()-Y",-0.807419937
"4","test","walking","tBodyGyroJerk-std()-Z",-0.640454132833333
"4","test","walking","tBodyAccMag-mean()",-0.312050574166667
"4","test","walking","tBodyAccMag-std()",-0.527679103166667
"4","test","walking","tGravityAccMag-mean()",-0.312050574166667
"4","test","walking","tGravityAccMag-std()",-0.527679103166667
"4","test","walking","tBodyAccJerkMag-mean()",-0.366700879833333
"4","test","walking","tBodyAccJerkMag-std()",-0.316918956
"4","test","walking","tBodyGyroMag-mean()",-0.49779220106
"4","test","walking","tBodyGyroMag-std()",-0.553116111166667
"4","test","walking","tBodyGyroJerkMag-mean()",-0.6813040365
"4","test","walking","tBodyGyroJerkMag-std()",-0.7301463685
"4","test","walking","fBodyAcc-mean()-X",-0.426719449666667
"4","test","walking","fBodyAcc-mean()-Y",-0.14939963344
"4","test","walking","fBodyAcc-mean()-Z",-0.631005470833333
"4","test","walking","fBodyAcc-std()-X",-0.447234929666667
"4","test","walking","fBodyAcc-std()-Y",-0.101799450565167
"4","test","walking","fBodyAcc-std()-Z",-0.594198325666667
"4","test","walking","fBodyAcc-meanFreq()-X",-0.13859163673
"4","test","walking","fBodyAcc-meanFreq()-Y",0.0123477342916667
"4","test","walking","fBodyAcc-meanFreq()-Z",-0.0787892636928333
"4","test","walking","fBodyAccJerk-mean()-X",-0.358883413666667
"4","test","walking","fBodyAccJerk-mean()-Y",-0.279553391533333
"4","test","walking","fBodyAccJerk-mean()-Z",-0.728991595666667
"4","test","walking","fBodyAccJerk-std()-X",-0.29732607245
"4","test","walking","fBodyAccJerk-std()-Y",-0.2099000063
"4","test","walking","fBodyAccJerk-std()-Z",-0.772359087333333
"4","test","walking","fBodyAccJerk-meanFreq()-X",-0.1352803947515
"4","test","walking","fBodyAccJerk-meanFreq()-Y",-0.385880862833333
"4","test","walking","fBodyAccJerk-meanFreq()-Z",-0.325737503675
"4","test","walking","fBodyGyro-mean()-X",-0.373384540666667
"4","test","walking","fBodyGyro-mean()-Y",-0.688460056666667
"4","test","walking","fBodyGyro-mean()-Z",-0.601381129166667
"4","test","walking","fBodyGyro-std()-X",-0.542646759
"4","test","walking","fBodyGyro-std()-Y",-0.654657770166667
"4","test","walking","fBodyGyro-std()-Z",-0.716458475166667
"4","test","walking","fBodyGyro-meanFreq()-X",-0.12715408578
"4","test","walking","fBodyGyro-meanFreq()-Y",-0.27466563765
"4","test","walking","fBodyGyro-meanFreq()-Z",0.149851534733333
"4","test","walking","fBodyAccMag-mean()",-0.450804558333333
"4","test","walking","fBodyAccMag-std()",-0.651172628166667
"4","test","walking","fBodyAccMag-meanFreq()",0.382096409966667
"4","test","walking","fBodyBodyAccJerkMag-mean()",-0.318587811
"4","test","walking","fBodyBodyAccJerkMag-std()",-0.320458701
"4","test","walking","fBodyBodyAccJerkMag-meanFreq()",0.111486484954333
"4","test","walking","fBodyBodyGyroMag-mean()",-0.609285588016667
"4","test","walking","fBodyBodyGyroMag-std()",-0.593937200833333
"4","test","walking","fBodyBodyGyroMag-meanFreq()",0.0697301245295
"4","test","walking","fBodyBodyGyroJerkMag-mean()",-0.724327420666667
"4","test","walking","fBodyBodyGyroJerkMag-std()",-0.757768081166667
"4","test","walking","fBodyBodyGyroJerkMag-meanFreq()",0.26535537398
"4","test","walking","angle(tBodyAccMean,gravity)",-0.0120097781333333
"4","test","walking","angle(tBodyAccJerkMean),gravityMean)",0.00092110448333333
"4","test","walking","angle(tBodyGyroMean,gravityMean)",0.0177813678333333
"4","test","walking","angle(tBodyGyroJerkMean,gravityMean)",0.0554159672016667
"4","test","walking","angle(X,gravityMean)",-0.865284280666667
"4","test","walking","angle(Y,gravityMean)",0.1425101785
"4","test","walking","angle(Z,gravityMean)",-0.0675179863833333
"4","test","walking_downstairs","tBodyAcc-mean()-X",0.279965329555556
"4","test","walking_downstairs","tBodyAcc-mean()-Y",-0.00980200850666667
"4","test","walking_downstairs","tBodyAcc-mean()-Z",-0.1067775246
"4","test","walking_downstairs","tBodyAcc-std()-X",0.0111935496222222
"4","test","walking_downstairs","tBodyAcc-std()-Y",-0.21859832499
"4","test","walking_downstairs","tBodyAcc-std()-Z",-0.479185977111111
"4","test","walking_downstairs","tGravityAcc-mean()-X",0.947731858666667
"4","test","walking_downstairs","tGravityAcc-mean()-Y",-0.0620852772955556
"4","test","walking_downstairs","tGravityAcc-mean()-Z",0.148714808888889
"4","test","walking_downstairs","tGravityAcc-std()-X",-0.955258881333333
"4","test","walking_downstairs","tGravityAcc-std()-Y",-0.932066041111111
"4","test","walking_downstairs","tGravityAcc-std()-Z",-0.937753794444444
"4","test","walking_downstairs","tBodyAccJerk-mean()-X",0.0971862748866667
"4","test","walking_downstairs","tBodyAccJerk-mean()-Y",0.00563780215111111
"4","test","walking_downstairs","tBodyAccJerk-mean()-Z",-0.00729137766444444
"4","test","walking_downstairs","tBodyAccJerk-std()-X",-0.145759708684667
"4","test","walking_downstairs","tBodyAccJerk-std()-Y",-0.146242294857778
"4","test","walking_downstairs","tBodyAccJerk-std()-Z",-0.626646986888889
"4","test","walking_downstairs","tBodyGyro-mean()-X",-0.102838822533333
"4","test","walking_downstairs","tBodyGyro-mean()-Y",-0.0704025952333333
"4","test","walking_downstairs","tBodyGyro-mean()-Z",0.05926394948
"4","test","walking_downstairs","tBodyGyro-std()-X",-0.370244695288889
"4","test","walking_downstairs","tBodyGyro-std()-Y",-0.699453537111111
"4","test","walking_downstairs","tBodyGyro-std()-Z",-0.498480800444444
"4","test","walking_downstairs","tBodyGyroJerk-mean()-X",-0.0921282734666667
"4","test","walking_downstairs","tBodyGyroJerk-mean()-Y",-0.0348434913444444
"4","test","walking_downstairs","tBodyGyroJerk-mean()-Z",-0.0492836435688889
"4","test","walking_downstairs","tBodyGyroJerk-std()-X",-0.395995494444444
"4","test","walking_downstairs","tBodyGyroJerk-std()-Y",-0.816858240222222
"4","test","walking_downstairs","tBodyGyroJerk-std()-Z",-0.325780073711111
"4","test","walking_downstairs","tBodyAccMag-mean()",-0.0491616726733333
"4","test","walking_downstairs","tBodyAccMag-std()",-0.0819559041111111
"4","test","walking_downstairs","tGravityAccMag-mean()",-0.0491616726733333
"4","test","walking_downstairs","tGravityAccMag-std()",-0.0819559041111111
"4","test","walking_downstairs","tBodyAccJerkMag-mean()",-0.228851413747333
"4","test","walking_downstairs","tBodyAccJerkMag-std()",-0.216858921977778
"4","test","walking_downstairs","tBodyGyroMag-mean()",-0.3466062928
"4","test","walking_downstairs","tBodyGyroMag-std()",-0.3805726254
"4","test","walking_downstairs","tBodyGyroJerkMag-mean()",-0.592843014888889
"4","test","walking_downstairs","tBodyGyroJerkMag-std()",-0.637079543555556
"4","test","walking_downstairs","fBodyAcc-mean()-X",-0.0722392276888889
"4","test","walking_downstairs","fBodyAcc-mean()-Y",-0.129606639466667
"4","test","walking_downstairs","fBodyAcc-mean()-Z",-0.494683451555556
"4","test","walking_downstairs","fBodyAcc-std()-X",0.0390098262533333
"4","test","walking_downstairs","fBodyAcc-std()-Y",-0.32253131772
"4","test","walking_downstairs","fBodyAcc-std()-Z",-0.512694303111111
"4","test","walking_downstairs","fBodyAcc-meanFreq()-X",-0.342285696395556
"4","test","walking_downstairs","fBodyAcc-meanFreq()-Y",0.213581745013333
"4","test","walking_downstairs","fBodyAcc-meanFreq()-Z",0.0478375669635111
"4","test","walking_downstairs","fBodyAccJerk-mean()-X",-0.16163290774
"4","test","walking_downstairs","fBodyAccJerk-mean()-Y",-0.172941628735556
"4","test","walking_downstairs","fBodyAccJerk-mean()-Z",-0.583917371333333
"4","test","walking_downstairs","fBodyAccJerk-std()-X",-0.208250062317778
"4","test","walking_downstairs","fBodyAccJerk-std()-Y",-0.177202094317778
"4","test","walking_downstairs","fBodyAccJerk-std()-Z",-0.668867334444444
"4","test","walking_downstairs","fBodyAccJerk-meanFreq()-X",-0.179115175957778
"4","test","walking_downstairs","fBodyAccJerk-meanFreq()-Y",-0.181293185048889
"4","test","walking_downstairs","fBodyAccJerk-meanFreq()-Z",-0.169702261222222
"4","test","walking_downstairs","fBodyGyro-mean()-X",-0.240298893435556
"4","test","walking_downstairs","fBodyGyro-mean()-Y",-0.717545840444444
"4","test","walking_downstairs","fBodyGyro-mean()-Z",-0.318306481022222
"4","test","walking_downstairs","fBodyGyro-std()-X",-0.414919000955556
"4","test","walking_downstairs","fBodyGyro-std()-Y",-0.691518367333333
"4","test","walking_downstairs","fBodyGyro-std()-Z",-0.621658471333333
"4","test","walking_downstairs","fBodyGyro-meanFreq()-X",-0.127145376957778
"4","test","walking_downstairs","fBodyGyro-meanFreq()-Y",-0.185485631124444
"4","test","walking_downstairs","fBodyGyro-meanFreq()-Z",0.3770740968
"4","test","walking_downstairs","fBodyAccMag-mean()",-0.01907433524
"4","test","walking_downstairs","fBodyAccMag-std()",-0.263644030288889
"4","test","walking_downstairs","fBodyAccMag-meanFreq()",0.101078170917778
"4","test","walking_downstairs","fBodyBodyAccJerkMag-mean()",-0.175295286557778
"4","test","walking_downstairs","fBodyBodyAccJerkMag-std()",-0.280426776955556
"4","test","walking_downstairs","fBodyBodyAccJerkMag-meanFreq()",0.0926236938266667
"4","test","walking_downstairs","fBodyBodyGyroMag-mean()",-0.429213369555556
"4","test","walking_downstairs","fBodyBodyGyroMag-std()",-0.457674088
"4","test","walking_downstairs","fBodyBodyGyroMag-meanFreq()",0.0600292045888889
"4","test","walking_downstairs","fBodyBodyGyroJerkMag-mean()",-0.621752455777778
"4","test","walking_downstairs","fBodyBodyGyroJerkMag-std()",-0.685470931777778
"4","test","walking_downstairs","fBodyBodyGyroJerkMag-meanFreq()",0.144436925733333
"4","test","walking_downstairs","angle(tBodyAccMean,gravity)",0.000633759377777773
"4","test","walking_downstairs","angle(tBodyAccJerkMean),gravityMean)",-0.0525297218666667
"4","test","walking_downstairs","angle(tBodyGyroMean,gravityMean)",0.353626044222222
"4","test","walking_downstairs","angle(tBodyGyroJerkMean,gravityMean)",-0.0625619543688889
"4","test","walking_downstairs","angle(X,gravityMean)",-0.852409054444444
"4","test","walking_downstairs","angle(Y,gravityMean)",0.1265381706
"4","test","walking_downstairs","angle(Z,gravityMean)",-0.0832015467555555
"4","test","walking_upstairs","tBodyAcc-mean()-X",0.270876696730769
"4","test","walking_upstairs","tBodyAcc-mean()-Y",-0.0319804295729615
"4","test","walking_upstairs","tBodyAcc-mean()-Z",-0.114219455519231
"4","test","walking_upstairs","tBodyAcc-std()-X",-0.204933042903846
"4","test","walking_upstairs","tBodyAcc-std()-Y",-0.0666899105180769
"4","test","walking_upstairs","tBodyAcc-std()-Z",-0.372137777692308
"4","test","walking_upstairs","tGravityAcc-mean()-X",0.946264314423077
"4","test","walking_upstairs","tGravityAcc-mean()-Y",-0.232944304615385
"4","test","walking_upstairs","tGravityAcc-mean()-Z",0.0841675382884615
"4","test","walking_upstairs","tGravityAcc-std()-X",-0.958495235576923
"4","test","walking_upstairs","tGravityAcc-std()-Y",-0.923376019038462
"4","test","walking_upstairs","tGravityAcc-std()-Z",-0.919619453269231
"4","test","walking_upstairs","tBodyAccJerk-mean()-X",0.0560971909634615
"4","test","walking_upstairs","tBodyAccJerk-mean()-Y",0.0234018993153846
"4","test","walking_upstairs","tBodyAccJerk-mean()-Z",0.00340280836730769
"4","test","walking_upstairs","tBodyAccJerk-std()-X",-0.380488027307692
"4","test","walking_upstairs","tBodyAccJerk-std()-Y",-0.281543175326923
"4","test","walking_upstairs","tBodyAccJerk-std()-Z",-0.726495311923077
"4","test","walking_upstairs","tBodyGyro-mean()-X",0.0393825198942308
"4","test","walking_upstairs","tBodyGyro-mean()-Y",-0.0859471683596154
"4","test","walking_upstairs","tBodyGyro-mean()-Z",0.0843753843384615
"4","test","walking_upstairs","tBodyGyro-std()-X",-0.454431043269231
"4","test","walking_upstairs","tBodyGyro-std()-Y",-0.551185569230769
"4","test","walking_upstairs","tBodyGyro-std()-Z",-0.360811047884615
"4","test","walking_upstairs","tBodyGyroJerk-mean()-X",-0.1314720713
"4","test","walking_upstairs","tBodyGyroJerk-mean()-Y",-0.0390508828865385
"4","test","walking_upstairs","tBodyGyroJerk-mean()-Z",-0.0722496260807692
"4","test","walking_upstairs","tBodyGyroJerk-std()-X",-0.533666803846154
"4","test","walking_upstairs","tBodyGyroJerk-std()-Y",-0.840722752692308
"4","test","walking_upstairs","tBodyGyroJerk-std()-Z",-0.556236584807692
"4","test","walking_upstairs","tBodyAccMag-mean()",-0.153703935357692
"4","test","walking_upstairs","tBodyAccMag-std()",-0.212012300480769
"4","test","walking_upstairs","tGravityAccMag-mean()",-0.153703935357692
"4","test","walking_upstairs","tGravityAccMag-std()",-0.212012300480769
"4","test","walking_upstairs","tBodyAccJerkMag-mean()",-0.400922254807692
"4","test","walking_upstairs","tBodyAccJerkMag-std()",-0.437261477884615
"4","test","walking_upstairs","tBodyGyroMag-mean()",-0.299779407884615
"4","test","walking_upstairs","tBodyGyroMag-std()",-0.510974134423077
"4","test","walking_upstairs","tBodyGyroJerkMag-mean()",-0.686978374423077
"4","test","walking_upstairs","tBodyGyroJerkMag-std()",-0.755270457692308
"4","test","walking_upstairs","fBodyAcc-mean()-X",-0.294488270365385
"4","test","walking_upstairs","fBodyAcc-mean()-Y",-0.117109161492308
"4","test","walking_upstairs","fBodyAcc-mean()-Z",-0.524655722692308
"4","test","walking_upstairs","fBodyAcc-std()-X",-0.173217219014423
"4","test","walking_upstairs","fBodyAcc-std()-Y",-0.101434446040385
"4","test","walking_upstairs","fBodyAcc-std()-Z",-0.345109817692308
"4","test","walking_upstairs","fBodyAcc-meanFreq()-X",-0.486811749615385
"4","test","walking_upstairs","fBodyAcc-meanFreq()-Y",-0.0662348475480769
"4","test","walking_upstairs","fBodyAcc-meanFreq()-Z",-0.230536706554615
"4","test","walking_upstairs","fBodyAccJerk-mean()-X",-0.418304647307692
"4","test","walking_upstairs","fBodyAccJerk-mean()-Y",-0.297805187243462
"4","test","walking_upstairs","fBodyAccJerk-mean()-Z",-0.690106934230769
"4","test","walking_upstairs","fBodyAccJerk-std()-X",-0.396762584807692
"4","test","walking_upstairs","fBodyAccJerk-std()-Y",-0.314525030788462
"4","test","walking_upstairs","fBodyAccJerk-std()-Z",-0.762772175
"4","test","walking_upstairs","fBodyAccJerk-meanFreq()-X",-0.379653611346154
"4","test","walking_upstairs","fBodyAccJerk-meanFreq()-Y",-0.39270192625
"4","test","walking_upstairs","fBodyAccJerk-meanFreq()-Z",-0.319649297096154
"4","test","walking_upstairs","fBodyGyro-mean()-X",-0.3710689925
"4","test","walking_upstairs","fBodyGyro-mean()-Y",-0.684310201538462
"4","test","walking_upstairs","fBodyGyro-mean()-Z",-0.350765737115385
"4","test","walking_upstairs","fBodyGyro-std()-X",-0.483548693461538
"4","test","walking_upstairs","fBodyGyro-std()-Y",-0.489824279230769
"4","test","walking_upstairs","fBodyGyro-std()-Z",-0.424533512307692
"4","test","walking_upstairs","fBodyGyro-meanFreq()-X",-0.206073104096154
"4","test","walking_upstairs","fBodyGyro-meanFreq()-Y",-0.491527600961538
"4","test","walking_upstairs","fBodyGyro-meanFreq()-Z",-0.130134208057692
"4","test","walking_upstairs","fBodyAccMag-mean()",-0.276825498230769
"4","test","walking_upstairs","fBodyAccMag-std()",-0.301005898461538
"4","test","walking_upstairs","fBodyAccMag-meanFreq()",-0.108017171661154
"4","test","walking_upstairs","fBodyBodyAccJerkMag-mean()",-0.397406285
"4","test","walking_upstairs","fBodyBodyAccJerkMag-std()",-0.497324087307692
"4","test","walking_upstairs","fBodyBodyAccJerkMag-meanFreq()",0.0497462736942308
"4","test","walking_upstairs","fBodyBodyGyroMag-mean()",-0.575794072115385
"4","test","walking_upstairs","fBodyBodyGyroMag-std()",-0.552489628846154
"4","test","walking_upstairs","fBodyBodyGyroMag-meanFreq()",-0.150274479246154
"4","test","walking_upstairs","fBodyBodyGyroJerkMag-mean()",-0.740749226346154
"4","test","walking_upstairs","fBodyBodyGyroJerkMag-std()",-0.794209483076923
"4","test","walking_upstairs","fBodyBodyGyroJerkMag-meanFreq()",0.179517012258654
"4","test","walking_upstairs","angle(tBodyAccMean,gravity)",0.0592051541692308
"4","test","walking_upstairs","angle(tBodyAccJerkMean),gravityMean)",-0.00506236538461539
"4","test","walking_upstairs","angle(tBodyGyroMean,gravityMean)",-0.246559359423077
"4","test","walking_upstairs","angle(tBodyGyroJerkMean,gravityMean)",0.0535172503461538
"4","test","walking_upstairs","angle(X,gravityMean)",-0.775483533076923
"4","test","walking_upstairs","angle(Y,gravityMean)",0.243389231923077
"4","test","walking_upstairs","angle(Z,gravityMean)",-0.0368022039115385
"5","train","standing","tBodyAcc-mean()-X",0.279177960301325
"5","train","standing","tBodyAcc-mean()-Y",-0.0154833455336192
"5","train","standing","tBodyAcc-mean()-Z",-0.105661736816887
"5","train","standing","tBodyAcc-std()-X",-0.507691011391722
"5","train","standing","tBodyAcc-std()-Y",-0.402724906078146
"5","train","standing","tBodyAcc-std()-Z",-0.646443640175497
"5","train","standing","tGravityAcc-mean()-X",0.698153719072848
"5","train","standing","tGravityAcc-mean()-Y",0.112313109736755
"5","train","standing","tGravityAcc-mean()-Z",0.0921607197449904
"5","train","standing","tGravityAcc-std()-X",-0.964629108807947
"5","train","standing","tGravityAcc-std()-Y",-0.939973777950331
"5","train","standing","tGravityAcc-std()-Z",-0.94207867884106
"5","train","standing","tBodyAccJerk-mean()-X",0.0841019899622517
"5","train","standing","tBodyAccJerk-mean()-Y",0.0017656830384106
"5","train","standing","tBodyAccJerk-mean()-Z",-0.0029537113427351
"5","train","standing","tBodyAccJerk-std()-X",-0.575890535679801
"5","train","standing","tBodyAccJerk-std()-Y",-0.506544358609603
"5","train","standing","tBodyAccJerk-std()-Z",-0.78456199486755
"5","train","standing","tBodyGyro-mean()-X",-0.0294516873643046
"5","train","standing","tBodyGyro-mean()-Y",-0.0774316445596026
"5","train","standing","tBodyGyro-mean()-Z",0.0866267116745033
"5","train","standing","tBodyGyro-std()-X",-0.709955676983444
"5","train","standing","tBodyGyro-std()-Y",-0.705638306688742
"5","train","standing","tBodyGyro-std()-Z",-0.606589817380795
"5","train","standing","tBodyGyroJerk-mean()-X",-0.103522877147351
"5","train","standing","tBodyGyroJerk-mean()-Y",-0.0490624519374172
"5","train","standing","tBodyGyroJerk-mean()-Z",-0.0506258160122517
"5","train","standing","tBodyGyroJerk-std()-X",-0.662581310334437
"5","train","standing","tBodyGyroJerk-std()-Y",-0.774114270364238
"5","train","standing","tBodyGyroJerk-std()-Z",-0.564680771249007
"5","train","standing","tBodyAccMag-mean()",-0.460866415568709
"5","train","standing","tBodyAccMag-std()",-0.52162345171192
"5","train","standing","tGravityAccMag-mean()",-0.460866415568709
"5","train","standing","tGravityAccMag-std()",-0.52162345171192
"5","train","standing","tBodyAccJerkMag-mean()",-0.589313870006622
"5","train","standing","tBodyAccJerkMag-std()",-0.589031268133113
"5","train","standing","tBodyGyroMag-mean()",-0.602770284825828
"5","train","standing","tBodyGyroMag-std()",-0.664078383532781
"5","train","standing","tBodyGyroJerkMag-mean()",-0.707383517582782
"5","train","standing","tBodyGyroJerkMag-std()",-0.734187493344371
"5","train","standing","fBodyAcc-mean()-X",-0.55123770513245
"5","train","standing","fBodyAcc-mean()-Y",-0.440232431795033
"5","train","standing","fBodyAcc-mean()-Z",-0.696171811490066
"5","train","standing","fBodyAcc-std()-X",-0.492829885748675
"5","train","standing","fBodyAcc-std()-Y",-0.422162171100331
"5","train","standing","fBodyAcc-std()-Z",-0.649351210748344
"5","train","standing","fBodyAcc-meanFreq()-X",-0.226370689942053
"5","train","standing","fBodyAcc-meanFreq()-Y",0.0748636861897351
"5","train","standing","fBodyAcc-meanFreq()-Z",0.0062663175707947
"5","train","standing","fBodyAccJerk-mean()-X",-0.604769869438742
"5","train","standing","fBodyAccJerk-mean()-Y",-0.550991969857417
"5","train","standing","fBodyAccJerk-mean()-Z",-0.768762357980132
"5","train","standing","fBodyAccJerk-std()-X",-0.584013626983444
"5","train","standing","fBodyAccJerk-std()-Y",-0.491500434303907
"5","train","standing","fBodyAccJerk-std()-Z",-0.798835563807947
"5","train","standing","fBodyAccJerk-meanFreq()-X",-0.10292084499106
"5","train","standing","fBodyAccJerk-meanFreq()-Y",-0.27429092242043
"5","train","standing","fBodyAccJerk-meanFreq()-Z",-0.163706246351656
"5","train","standing","fBodyGyro-mean()-X",-0.632239300829801
"5","train","standing","fBodyGyro-mean()-Y",-0.71706218781457
"5","train","standing","fBodyGyro-mean()-Z",-0.537329127293278
"5","train","standing","fBodyGyro-std()-X",-0.73573857718543
"5","train","standing","fBodyGyro-std()-Y",-0.702290390960265
"5","train","standing","fBodyGyro-std()-Z",-0.669353687483444
"5","train","standing","fBodyGyro-meanFreq()-X",-0.0381646986649007
"5","train","standing","fBodyGyro-meanFreq()-Y",-0.0720666007195695
"5","train","standing","fBodyGyro-meanFreq()-Z",0.0744028987918874
"5","train","standing","fBodyAccMag-mean()",-0.528503022745033
"5","train","standing","fBodyAccMag-std()",-0.594259529756954
"5","train","standing","fBodyAccMag-meanFreq()",0.0781455594845364
"5","train","standing","fBodyBodyAccJerkMag-mean()",-0.573176177044172
"5","train","standing","fBodyBodyAccJerkMag-std()",-0.613485123609272
"5","train","standing","fBodyBodyAccJerkMag-meanFreq()",0.131619298935099
"5","train","standing","fBodyBodyGyroMag-mean()",-0.677355755703311
"5","train","standing","fBodyBodyGyroMag-std()",-0.715731148145695
"5","train","standing","fBodyBodyGyroMag-meanFreq()",0.062219113935298
"5","train","standing","fBodyBodyGyroJerkMag-mean()",-0.748829309536424
"5","train","standing","fBodyBodyGyroJerkMag-std()",-0.735610602483444
"5","train","standing","fBodyBodyGyroJerkMag-meanFreq()",0.0307564556565894
"5","train","standing","angle(tBodyAccMean,gravity)",-0.00911213827748344
"5","train","standing","angle(tBodyAccJerkMean),gravityMean)",-0.0152166119291391
"5","train","standing","angle(tBodyGyroMean,gravityMean)",-0.00953130166963576
"5","train","standing","angle(tBodyGyroJerkMean,gravityMean)",-0.0233952550609272
"5","train","standing","angle(X,gravityMean)",-0.598120786887417
"5","train","standing","angle(Y,gravityMean)",-0.0378727910794702
"5","train","standing","angle(Z,gravityMean)",-0.0440818730005695
"6","train","standing","tBodyAcc-mean()-X",0.272376614181538
"6","train","standing","tBodyAcc-mean()-Y",-0.0175697042641846
"6","train","standing","tBodyAcc-mean()-Z",-0.11599454136
"6","train","standing","tBodyAcc-std()-X",-0.505086085072062
"6","train","standing","tBodyAcc-std()-Y",-0.368403670137262
"6","train","standing","tBodyAcc-std()-Z",-0.672512004586708
"6","train","standing","tGravityAcc-mean()-X",0.688702063569231
"6","train","standing","tGravityAcc-mean()-Y",0.0162055455953846
"6","train","standing","tGravityAcc-mean()-Z",0.0475199990906462
"6","train","standing","tGravityAcc-std()-X",-0.958898709015385
"6","train","standing","tGravityAcc-std()-Y",-0.9509348864
"6","train","standing","tGravityAcc-std()-Z",-0.937910223507692
"6","train","standing","tBodyAccJerk-mean()-X",0.0813833604034769
"6","train","standing","tBodyAccJerk-mean()-Y",0.000479281129661539
"6","train","standing","tBodyAccJerk-mean()-Z",-0.00225896302076923
"6","train","standing","tBodyAccJerk-std()-X",-0.531468310262154
"6","train","standing","tBodyAccJerk-std()-Y",-0.454437496885815
"6","train","standing","tBodyAccJerk-std()-Z",-0.738955207627692
"6","train","standing","tBodyGyro-mean()-X",-0.0433611785374462
"6","train","standing","tBodyGyro-mean()-Y",-0.0706129097498462
"6","train","standing","tBodyGyro-mean()-Z",0.0973130293888923
"6","train","standing","tBodyGyro-std()-X",-0.653800660041538
"6","train","standing","tBodyGyro-std()-Y",-0.626252072652308
"6","train","standing","tBodyGyro-std()-Z",-0.599910232855692
"6","train","standing","tBodyGyroJerk-mean()-X",-0.0829159966093231
"6","train","standing","tBodyGyroJerk-mean()-Y",-0.0454921005615385
"6","train","standing","tBodyGyroJerk-mean()-Z",-0.0533610323667692
"6","train","standing","tBodyGyroJerk-std()-X",-0.546009968372308
"6","train","standing","tBodyGyroJerk-std()-Y",-0.677635980501539
"6","train","standing","tBodyGyroJerk-std()-Z",-0.526908306306892
"6","train","standing","tBodyAccMag-mean()",-0.464770006998123
"6","train","standing","tBodyAccMag-std()",-0.483790606354154
"6","train","standing","tGravityAccMag-mean()",-0.464770006998123
"6","train","standing","tGravityAccMag-std()",-0.483790606354154
"6","train","standing","tBodyAccJerkMag-mean()",-0.551413652396923
"6","train","standing","tBodyAccJerkMag-std()",-0.502935062310769
"6","train","standing","tBodyGyroMag-mean()",-0.549494852037046
"6","train","standing","tBodyGyroMag-std()",-0.579837818063692
"6","train","standing","tBodyGyroJerkMag-mean()",-0.621936158532308
"6","train","standing","tBodyGyroJerkMag-std()",-0.644474485460492
"6","train","standing","fBodyAcc-mean()-X",-0.506174926221538
"6","train","standing","fBodyAcc-mean()-Y",-0.392041410138769
"6","train","standing","fBodyAcc-mean()-Z",-0.683725945015385
"6","train","standing","fBodyAcc-std()-X",-0.506680276530492
"6","train","standing","fBodyAcc-std()-Y",-0.396677793847908
"6","train","standing","fBodyAcc-std()-Z",-0.694365207233846
"6","train","standing","fBodyAcc-meanFreq()-X",-0.191537066813538
"6","train","standing","fBodyAcc-meanFreq()-Y",0.0590114878605846
"6","train","standing","fBodyAcc-meanFreq()-Z",0.113046089288708
"6","train","standing","fBodyAccJerk-mean()-X",-0.549394273848923
"6","train","standing","fBodyAccJerk-mean()-Y",-0.503558973703692
"6","train","standing","fBodyAccJerk-mean()-Z",-0.720867157741538
"6","train","standing","fBodyAccJerk-std()-X",-0.555346159400332
"6","train","standing","fBodyAccJerk-std()-Y",-0.437837459287385
"6","train","standing","fBodyAccJerk-std()-Z",-0.755751144098462
"6","train","standing","fBodyAccJerk-meanFreq()-X",-0.0956140259974462
"6","train","standing","fBodyAccJerk-meanFreq()-Y",-0.305422668448923
"6","train","standing","fBodyAccJerk-meanFreq()-Z",-0.1006823905788
"6","train","standing","fBodyGyro-mean()-X",-0.537201442069846
"6","train","standing","fBodyGyro-mean()-Y",-0.621188724858462
"6","train","standing","fBodyGyro-mean()-Z",-0.507604207506462
"6","train","standing","fBodyGyro-std()-X",-0.692862440004
"6","train","standing","fBodyGyro-std()-Y",-0.633236229753846
"6","train","standing","fBodyGyro-std()-Z",-0.67302031484
"6","train","standing","fBodyGyro-meanFreq()-X",0.0289087194733538
"6","train","standing","fBodyGyro-meanFreq()-Y",-0.0427900206246154
"6","train","standing","fBodyGyro-meanFreq()-Z",0.101044783556
"6","train","standing","fBodyAccMag-mean()",-0.473974924380431
"6","train","standing","fBodyAccMag-std()",-0.570910289993846
"6","train","standing","fBodyAccMag-meanFreq()",0.102346682227846
"6","train","standing","fBodyBodyAccJerkMag-mean()",-0.494882316238462
"6","train","standing","fBodyBodyAccJerkMag-std()",-0.516711262173969
"6","train","standing","fBodyBodyAccJerkMag-meanFreq()",0.0831165453227692
"6","train","standing","fBodyBodyGyroMag-mean()",-0.579130051151385
"6","train","standing","fBodyBodyGyroMag-std()",-0.657368673849846
"6","train","standing","fBodyBodyGyroMag-meanFreq()",0.104193397607938
"6","train","standing","fBodyBodyGyroJerkMag-mean()",-0.651886909221538
"6","train","standing","fBodyBodyGyroJerkMag-std()",-0.660175875210246
